"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI3172";"Porto Alegre";"Porto Alegre";"Grupo 1";"OTAVIANO JOSE PINTO, ocupacao Estrada n 477";"1";"6";"prefeitura";"sem data";"1";;;"4";"3";"1";"1";"1";;"0";;;"2";;"3";"1";"1";;"1";;"1";;"2";;"até 50"
"NUI3193";"Porto Alegre";"Porto Alegre";"Grupo 1";"PINTADA, Vila Ilha da";"1";"262";"CADUNICO";"2020";"1";;;"4";"3";"1";"1";"1";;"1";"IPEA";"imagem de satélite
NUI está na margem ddo rio guaíba";"2";;"3";"1";"2";;"3";;"1";;"2";"NUI está na margem do Rio Guaíga";"de 100 a 700"
"NUI3192";"Porto Alegre";"Porto Alegre";"Grupo 1";"PEREIRA FRANCO, nucleo Rua n 85";"1";"26";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"3";;"2";;"2";;"até 50"
"NUI3195";"Porto Alegre";"Porto Alegre";"Grupo 1";"PLANALTO, Vila - Vila BUTIA";"1";"428";"prefeitura";"sem data";"1";"-";"-";"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"2";"-";"2";"-";"4";"-";"1";"-";"1";;"de 100 a 700"
"NUI3194";"Porto Alegre";"Porto Alegre";"Grupo 1";"PINTO, Vila";"1";"2222";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"2";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"2";;"4";;"2";;"2";;"mais que 2.000"
"NUI3197";"Porto Alegre";"Porto Alegre";"Grupo 1";"PRIMEIRO DE MAIO, Vila - Vila Beco da FERVURA";"1";"362";"prefeitura";"sem data";"1";"-";"-";"4";"3";"2";"3";"1";;"0";;;"2";;"2";"-";"2";"-";"4";"-";"2";"-";"2";;"de 100 a 700"
"NUI3196";"Porto Alegre";"Porto Alegre";"Grupo 1";"POR DO SOL, nucleo Rua n 145";"1";"11";"prefeitura";"sem data";"1";"-";"-";"4";"3";"2";"3";"1";;"0";;;"2";;"2";"-";"1";"-";"1";"-";"1";"-";"2";;"até 50"
"NUI3199";"Porto Alegre";"Porto Alegre";"Grupo 1";"QUARENTA, Beco Barao";"1";"7";"prefeitura";"sem data";"1";"-";"-";"4";"3";"3";"3";"1";;"0";;;"2";;"4";"2";"4";"-";"4";"-";"4";"-";"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3198";"Porto Alegre";"Porto Alegre";"Grupo 1";"PRISMA, Vila - Vila SANTA TEREZA";"1";"28";"prefeitura";"sem data";"1";"-";"-";"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"3";"1";"-";"2";"-";"1";"-";"2";;"até 50"
"NUI3185";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAVAO, Vila Ilha do";"1";"85";"prefeitura";"sem data";"1";;;"4";"3";"1";"1";"1";;"1";"IPEA";"imagem de satélite
NUI está na margem ddo rio guaíba";"2";;"4";"1";"2";;"3";;"3";;"3";"NUI está na margem do Riio Guaíba";"de 51 a 99"
"NUI3184";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAULO PONTES, nucleo Avenida n 424";"1";"34";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI3187";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAZ, Beco da";"1";"78";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"2";"-";"4";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"de 51 a 99"
"NUI3186";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAZ A, Beco da";"1";"13";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"2";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"3";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3188";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAZ, Vila da";"1";"28";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"2";"-";"1";;"2";;"1";;"2";;"até 50"
"NUI3189";"Porto Alegre";"Porto Alegre";"Grupo 1";"PAZ, Vila da";"1";"28";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"2";"-";"1";;"2";;"2";;"2";;"até 50"
"NUI3191";"Porto Alegre";"Porto Alegre";"Grupo 1";"PERACCHI BARCELLOS, nucleo Rua Governador n 4268";"1";"5";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"3";"2";"2";;"1";;"1";;"1";;"até 50"
"NUI3190";"Porto Alegre";"Porto Alegre";"Grupo 1";"PELLIN, Vila - Vila QUINZE DE NOVEMBRO";"1";"98";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"2";;"2";;"2";;"2";;"de 51 a 99"
"NUI3142";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA APARECIDA, Vila - Vila CAIU-DO-CEU";"1";"795";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI3141";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA APARECIDA, Vila";"1";"57";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"4";;"2";;"2";;"de 51 a 99"
"NUI3144";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DA ESPERANCA, Vila";"1";"174";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"2";"-";"1";;"2";;"2";;"2";;"de 100 a 700"
"NUI3143";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DA ESPERANCA, nucleo";"1";"18";"prefeitura";"sem data";"1";;;"4";"2";"2";"1";"1";;"0";;;"2";;"4";"3";"4";;"3";;"4";;"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3147";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DA SAUDE, nucleo Rua";"1";"7";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"4";;"4";;"1";;"2";;"até 50"
"NUI3146";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DA PAZ, Vila - Vila AMOR E PAZ";"1";"205";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"3";"1";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI3134";"Porto Alegre";"Porto Alegre";"Grupo 1";"MUTIRANTES IV";"1";"141";"CADUNICO";"2020";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"4";"2";"1";;"1";;"2";;"2";;"de 100 a 700"
"NUI3148";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DAS GRACAS, Vila - Vila RESBALO";"1";"405";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"3";"1";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI3130";"Porto Alegre";"Porto Alegre";"Grupo 1";"MURTINHO, nucleo Rua Doutor n 477";"1";"32";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3129";"Porto Alegre";"Porto Alegre";"Grupo 1";"MORRO QUENTE, Vila - Vila MORRO DA GUAMPA";"1";"151";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"4";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"de 100 a 700"
"NUI3136";"Porto Alegre";"Porto Alegre";"Grupo 1";"NATUREZA, nucleo Condominio";"1";"9";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"4";;"3";;"4";;"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3132";"Porto Alegre";"Porto Alegre";"Grupo 1";"MUTIRANTES II";"1";"105";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI3138";"Porto Alegre";"Porto Alegre";"Grupo 1";"NEVES, nucleo Rua Coronel n 240";"1";"4";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"4";;"3";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3137";"Porto Alegre";"Porto Alegre";"Grupo 1";"NAZARE, Vila - Vila do PEPINO";"1";"812";"prefeitura";"sem data";"1";;;"4";"5";"2";"1";"1";;"0";;;"2";;"4";"3";"2";;"3";;"2";;"2";"Vila Nazaré estA atualmente sendo removida em funcao das obras de expansao do aeroporto. (https://www.correiodopovo.com.br/not%C3%ADcias/geral/prefeitura-de-porto-alegre-deve-agilizar-remo%C3%A7%C3%A3o-de-fam%C3%ADlias-da-vila-nazar%C3%A9-1.552442)";"de 701 a 2.000"
"NUI3140";"Porto Alegre";"Porto Alegre";"Grupo 1";"NITEROI, nucleo Avenida n 393";"1";"14";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"2";;"2";;"até 50"
"NUI3139";"Porto Alegre";"Porto Alegre";"Grupo 1";"NICOLAU ELY, ocupacao Rua";"1";"12";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"1";;"2";;"até 50"
"NUI3159";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA SAO FRANCISCO, Vila";"1";"87";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"4";"1";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI3158";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA SANTA ROSA, Vila - Vila RAMOS";"1";"1137";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"1";"1";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI3161";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA TIJUCA, Vila";"1";"351";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"2";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI3160";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA SERRA VERDE, Vila";"1";"264";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI3163";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVE DE JUNHO, ocupacao Rua n 903";"1";"30";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"3";"2";"3";;"4";;"3";;"2";;"até 50"
"NUI3162";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVE DE JUNHO, Condominio - SETOR NOVE DE JUNHO";"1";"27";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"2";;"4";"3";"1";;"2";;"1";;"2";;"até 50"
"NUI3165";"Porto Alegre";"Porto Alegre";"Grupo 1";"OPERARIA, Vila - Vila AVANCO";"1";"100";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI3164";"Porto Alegre";"Porto Alegre";"Grupo 1";"ODETH ALVES DOS SANTOS ROSA, nucleo Acesso n 4048";"1";"6";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"3";"2";"1";;"1";;"1";;"1";;"até 50"
"NUI3135";"Porto Alegre";"Porto Alegre";"Grupo 1";"MUTIRANTES V";"1";"46";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"2";"-";"1";;"2";;"2";;"2";;"até 50"
"NUI3150";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOSSA SENHORA DO HORTO, Vila - Vila KANAZAWA II";"1";"84";"prefeitura";"sem data";"1";;;"4";"3";"1";"1";"1";;"0";;;"2";;"4";"2";"2";;"4";;"2";;"3";;"de 51 a 99"
"NUI3153";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA ESPERANCA, Vila";"1";"224";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"2";;"1";;"2";"A NUI possui um número maior de domicílios do que o informado pela prefeitura.";"de 100 a 700"
"NUI3151";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA BRASILIA, Vila";"1";"1604";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"2";;"4";"1";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI3154";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA GRECIA, Vila - Vila GRECIA";"1";"216";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"3";"2";;"3";;"2";;"2";;"de 100 a 700"
"NUI3152";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA ESPERANCA, Vila";"1";"41";"prefeitura";"sem data";"1";;;"4";"3";"1";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"2";;"1";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3156";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA PEDREIRA, Vila - Vila Beco da PEDREIRA";"1";"75";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"4";"3";"3";;"3";;"2";;"2";;"de 51 a 99"
"NUI3155";"Porto Alegre";"Porto Alegre";"Grupo 1";"NOVA IPANEMA, Vila - Vila Beco do ADELAR";"1";"844";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";"FBDS";"menos de 1%";"3";"vulnerabilidade PMPA";"4";"2";"2";;"4";;"1";;"2";;"de 701 a 2.000"
"NUI3101";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARIA, Vila - Vila SILVA PAES";"1";"102";"prefeitura";"sem data";"1";"-";"-";"4";"4";"3";"1";"1";;"0";;;"2";;"4";"2";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI3102";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARIA, Vila Estrada da Vila n 426";"1";"176";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"1";;"2";;"2";;"2";;"de 100 a 700"
"NUI3104";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARTIM FELIX BERTA, Vila Estrada n 2497";"1";"190";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI3131";"Porto Alegre";"Porto Alegre";"Grupo 1";"MUTIRANTES I";"1";"29";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"1";;"2";;"1";;"1";;"até 50"
"NUI3106";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARTINS DE LIMA, nucleo Rua n 1378";"1";"11";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"4";"2";"4";;"4";;"4";;"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3105";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARTIM FELIX BERTA, Vila Estrada n 2586";"1";"142";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI3108";"Porto Alegre";"Porto Alegre";"Grupo 1";"MASSOT, Vila";"1";"19";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"4";;"4";;"4";;"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3107";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARUJAIBA, nucleo Rua n 387";"1";"6";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"1";"2";;"4";;"4";;"4";"Nao é possível ver a NUI pelo Streetview.";"até 50"
"NUI3094";"Porto Alegre";"Porto Alegre";"Grupo 1";"MANOEL RAYMUNDO SOARES, nucleo Av. Sargento n 171";"1";"13";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"1";;"1";;"1";;"1";;"até 50"
"NUI3093";"Porto Alegre";"Porto Alegre";"Grupo 1";"MANOEL RAYMUNDO SOARES, nucleo Av. Sargento n 110";"1";"43";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"4";;"4";;"4";;"2";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3096";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARAJO, ocupacao Rua n 153";"1";"10";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3095";"Porto Alegre";"Porto Alegre";"Grupo 1";"MAPA II, Vila";"1";"568";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"2";;"2";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI3098";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARCOS WAINSTEIN, ocupacao Rua n 5";"1";"13";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"4";"3";"1";;"1";;"1";;"1";;"até 50"
"NUI3097";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARAU, nucleo Beco n 38";"1";"37";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"2";"3";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3100";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARIA DA CONCEICAO, Vila - Vila MARIA DEGOLADA";"1";"1343";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"3";"3";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI3099";"Porto Alegre";"Porto Alegre";"Grupo 1";"MARGARITA, Vila";"1";"104";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"4";;"4";;"2";;"2";;"de 100 a 700"
"NUI3120";"Porto Alegre";"Porto Alegre";"Grupo 1";"MISSOES, Vila - Vila DOIS TOQUES - Vila CRINAS";"1";"119";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI3119";"Porto Alegre";"Porto Alegre";"Grupo 1";"MINUANO, Vila - Vila do RESPEITO";"1";"779";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"2";;"4";;"1";;"2";;"de 701 a 2.000"
"NUI3123";"Porto Alegre";"Porto Alegre";"Grupo 1";"MONTE CRISTO II, Vila";"1";"301";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"4";"2";"2";;"4";;"1";;"2";;"de 100 a 700"
"NUI3122";"Porto Alegre";"Porto Alegre";"Grupo 1";"MONTE ALEGRE, nucleo Rua n 119";"1";"2";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"3";;"1";;"1";;"até 50"
"NUI3126";"Porto Alegre";"Porto Alegre";"Grupo 1";"MORRO DA CRUZ, Vila";"1";"1133";"prefeitura";"sem data";"1";;;"4";"2";"2";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"2";"2";;"4";;"1";;"2";;"de 701 a 2.000"
"NUI3125";"Porto Alegre";"Porto Alegre";"Grupo 1";"MORRO ALTO, Vila - Vila Beco da BAGUNCA";"1";"138";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"4";"2";"3";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"de 100 a 700"
"NUI3133";"Porto Alegre";"Porto Alegre";"Grupo 1";"MUTIRANTES III";"1";"12";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"3";"2";"4";;"4";;"4";;"2";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3127";"Porto Alegre";"Porto Alegre";"Grupo 1";"MORRO DA PRIMAVERA, nucleo Praca";"1";"15";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"4";;"3";;"3";;"3";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3110";"Porto Alegre";"Porto Alegre";"Grupo 1";"MATO GROSSO, Vila";"1";"395";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"3";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI3109";"Porto Alegre";"Porto Alegre";"Grupo 1";"MASTER, nucleo Rua n 25";"1";"15";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"1";;"2";;"até 50"
"NUI3112";"Porto Alegre";"Porto Alegre";"Grupo 1";"MAUA, Vila Ilha";"1";"51";"prefeitura";"sem data";"1";;;"4";"3";"2";"1";"2";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"1";"2";;"3";;"1";;"2";;"de 51 a 99"
"NUI3111";"Porto Alegre";"Porto Alegre";"Grupo 1";"MATO SAMPAIO, Vila";"1";"1270";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"2";"3";;"4";;"2";;"3";"Na maior parte da NUI, a infraestrutura é precAria.";"de 701 a 2.000"
"NUI3116";"Porto Alegre";"Porto Alegre";"Grupo 1";"MENEZES PAREDES, nucleo Rua n 451";"1";"39";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"vulnerabilidade PMPA";"4";"3";"2";;"2";;"2";;"2";;"até 50"
"NUI3114";"Porto Alegre";"Porto Alegre";"Grupo 1";"MAYAS, Vila dos - FUNDACOES - ESTACAS";"1";"181";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI3118";"Porto Alegre";"Porto Alegre";"Grupo 1";"MENINO DEUS, Vila";"1";"29";"prefeitura";"sem data";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3117";"Porto Alegre";"Porto Alegre";"Grupo 1";"MENINA ALVIRA II, ocupacao Rua";"1";"249";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"3";"vulnerabilidade PMPA";"4";"3";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI3069";"Porto Alegre";"Porto Alegre";"Grupo 1";"JOAO VEDANA, Condominio Residencial";"1";"48";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"1";;"1";;"1";;"1";"E um condomínio de geminados de dois andares.";"até 50"
"NUI3066";"Porto Alegre";"Porto Alegre";"Grupo 1";"JOAO GOULART, Vila";"1";"387";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI3073";"Porto Alegre";"Porto Alegre";"Grupo 1";"JULIA, Vila - Vila GIULIAN";"1";"418";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"0";;;"2";;"4";"1";"3";;"4";;"1";;"2";;"de 100 a 700"
"NUI3070";"Porto Alegre";"Porto Alegre";"Grupo 1";"JOCKEY, Vila - Vila HIPICA - Vila HIPODROMO TAQUARI";"1";"85";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"1";"2";;"2";;"1";;"1";;"de 51 a 99"
"NUI3075";"Porto Alegre";"Porto Alegre";"Grupo 1";"JURUA, ocupacao Rua n 156";"1";"3";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"2";"-";"4";;"3";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3074";"Porto Alegre";"Porto Alegre";"Grupo 1";"JULIANO MOREIRA, Vila Doutor - COLONIA SAO PEDRO";"1";"119";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"2";"-";"2";;"3";;"2";;"2";;"de 100 a 700"
"NUI3077";"Porto Alegre";"Porto Alegre";"Grupo 1";"LA PLATA, ocupacao Rua n 319";"1";"18";"prefeitura";"sem data";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"3";"1";"4";;"4";;"4";;"2";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3076";"Porto Alegre";"Porto Alegre";"Grupo 1";"KANAZAWA I, ocupacao Estrada";"1";"33";"prefeitura";"sem data";"1";;;"4";"3";"1";"2";"1";;"0";;;"2";;"4";"2";"1";;"2";;"3";;"2";;"até 50"
"NUI3059";"Porto Alegre";"Porto Alegre";"Grupo 1";"JARDIM PROTASIO ALVES, Vila";"1";"536";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"2";;"4";"2";"1";;"2";;"2";;"2";;"de 100 a 700"
"NUI3058";"Porto Alegre";"Porto Alegre";"Grupo 1";"JARDIM PRIMEIRO DE MAIO, Vila";"1";"247";"prefeitura";"sem data";"1";;;"4";"3";"2";"3";"1";;"1";"FBDS";;"2";;"4";"2";"1";;"3";;"1";;"2";;"de 100 a 700"
"NUI3060";"Porto Alegre";"Porto Alegre";"Grupo 1";"JESSU OLIVEIRA SILVA, nucleo Rua n 4408";"1";"10";"prefeitura";"sem data";"1";;;"4";"3";"2";"2";"1";;"0";;;"2";;"3";"1";"1";;"2";;"1";;"1";;"até 50"
"NUI3072";"Porto Alegre";"Porto Alegre";"Grupo 1";"JUAREZ TAVORA, nucleo Rua n 483";"1";"21";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"vulnerabilidade PMPA";"4";"1";"4";;"4";;"4";;"4";"Nao é possível ver o interior da NUI pelo Streetview.";"até 50"
"NUI3062";"Porto Alegre";"Porto Alegre";"Grupo 1";"JOAO ALFREDO, nucleo Soldado";"1";"32";"prefeitura";"sem data";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"4";"1";"1";;"1";;"1";;"1";;"até 50"
